loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	205	1.10	.00	1.50	.00	.00	.00	.00	.00	.00	.00
	206	.39	.00	1.56	.00	.00	.00	.00	.00	.00	.00
	207	.45	.00	1.61	.00	.00	.00	.00	.00	.00	.00
	208	.55	.00	1.65	.00	.00	.00	.00	.00	.00	.00
	209	.65	.00	1.69	.00	.00	.00	.00	.00	.00	.00
	210	.76	.00	1.72	.00	.00	.00	.00	.00	.00	.00
	211	.88	.00	1.75	.00	.00	.00	.00	.00	.00	.00
	212	.99	.00	1.77	.00	.00	.00	.00	.00	.00	.00
	213	1.10	.00	1.79	.00	.00	.00	.00	.00	.00	.00
	214	1.19	.00	1.80	.00	.00	.00	.00	.00	.00	.00
	215	1.28	.00	1.81	.00	.00	.00	.00	.00	.00	.00
	216	4.02	.00	1.80	.00	.00	.00	.00	.00	.00	.00
	217	4.08	.00	1.80	.00	.00	.00	.00	.00	.00	.00
	218	4.14	.00	.00	.00	.00	.00	.00	.00	.00	.00
	219	4.19	.00	.00	.00	.00	.00	.00	.00	.00	.00
	220	4.24	.00	.00	.00	.00	.00	.00	.00	.00	.00
	221	4.29	.00	.00	.00	.00	.00	.00	.00	.00	.00
	222	4.34	.00	.00	.00	.00	.00	.00	.00	.00	.00
	223	4.38	.00	.00	.00	.00	.00	.00	.00	.00	.00
	224	4.40	.00	.00	.00	.00	.00	.00	.00	.00	.00
	225	4.41	.00	.00	.00	.00	.00	.00	.00	.00	.00
	226	4.39	.00	.00	.00	.00	.00	.00	.00	.00	.00
	227	4.35	.00	.00	.00	.00	.00	.00	.00	.00	.00
	228	6.72	.00	.00	.00	.00	.00	.00	.00	.00	.00
	229	7.43	.00	.00	.00	.00	.00	.00	.00	.00	.00
	230	8.15	.00	.00	.00	.00	.00	.00	.00	.00	.00
	231	8.84	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	9.47	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	9.30	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	9.37	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	9.36	.00	.00	.00	.00	.00	.00	.00	.00	.00
	236	9.27	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	9.10	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	8.87	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	8.59	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	8.27	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	7.92	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	5.05	.00	.00	.00	.00	.00	.00	.00	.00	.00
	243	5.45	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	5.79	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	6.03	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	6.18	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	6.22	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	6.13	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	3.69	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	2.58	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	1.48	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	.66	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	.51	.00	.00	.00	.00	.00	.00	.00	.00	.00
