loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	231	.41	.00	.00	.00	.00	.00	.00	.00	.00	.00
	232	.53	.00	.00	.00	.00	.00	.00	.00	.00	.00
	233	.09	.00	.00	.00	.00	.00	.00	.00	.00	.00
	234	.15	.00	.00	.00	.00	.00	.00	.00	.00	.00
	235	.22	.00	.00	.00	.00	.00	.00	.00	.00	.00
	236	.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	.43	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	.55	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	.69	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	.84	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	1.85	.00	.00	.00	.00	.00	.00	.00	.00	.00
	243	2.23	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	2.64	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	3.09	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	3.56	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	4.07	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	4.59	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	6.04	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	6.11	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	5.68	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	4.91	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	4.69	.00	.00	.00	.00	.00	.00	.00	.00	.00
	254	4.52	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	4.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	4.10	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	3.87	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	3.61	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	3.35	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	3.08	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	2.81	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	2.56	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	2.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	2.11	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	1.92	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	2.32	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	2.95	.00	.00	.00	.00	.00	.00	.00	.00	.00
