loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	147	1.94	2.57	4.54	2.96	.66	9.98	.00	4.46	.00	.00
	148	2.19	2.57	4.59	3.02	2.09	9.54	.00	4.56	.00	.00
	149	2.41	2.53	4.65	3.06	2.17	9.10	.00	4.65	.00	.00
	150	2.91	2.47	4.71	3.10	2.24	8.67	.00	4.02	.00	.00
	151	3.09	2.97	4.76	3.13	2.33	8.23	.00	3.89	.00	.00
	152	3.28	3.20	4.81	3.15	2.41	7.80	.00	3.73	.00	.00
	153	3.48	3.39	4.86	3.16	2.50	7.38	.00	3.56	.00	.00
	154	3.67	3.55	4.91	3.15	2.58	6.97	.00	3.37	.00	.00
	155	3.87	3.65	4.95	3.13	2.67	6.57	.00	3.17	.00	.00
	156	4.06	3.71	4.99	3.09	2.77	6.18	.00	2.94	.00	.00
	157	4.23	3.12	5.03	3.03	2.85	5.81	.00	2.70	.00	.00
	158	4.39	3.13	5.06	2.96	2.94	5.46	.00	2.45	.00	.00
	159	4.53	3.12	5.08	2.87	3.02	.00	.00	2.19	.00	.00
	160	4.65	3.09	5.10	2.77	3.09	.00	.00	1.93	.00	.00
	161	4.74	3.06	5.12	2.65	3.16	.00	.00	1.67	.00	.00
	162	4.79	3.01	5.12	2.52	3.21	.00	.00	1.42	.00	.00
	163	4.82	2.94	5.13	2.39	3.24	.00	.00	1.20	.00	.00
	164	4.81	2.87	5.12	2.25	3.26	.00	.00	1.00	.00	.00
	165	4.78	2.79	5.11	2.11	3.27	.00	.00	.45	.00	.00
	166	4.72	2.71	5.09	1.97	3.26	.00	.00	.41	.00	.00
	167	4.63	2.62	5.06	1.83	3.23	.00	.00	.37	.00	.00
	168	4.53	2.54	5.03	.00	3.19	.00	.00	.34	.00	.00
	169	4.41	2.45	4.99	.00	3.14	.00	.00	.30	.00	.00
	170	4.28	2.37	4.95	.00	3.07	.00	.00	.27	.00	.00
	171	4.15	2.31	4.90	.00	3.00	.00	.00	.24	.00	.00
	172	4.01	2.24	4.85	.00	2.92	.00	.00	.22	.00	.00
	173	3.87	2.19	4.80	.00	2.84	.00	.00	.20	.00	.00
	174	3.73	2.15	4.75	.00	2.76	.00	.00	.18	.00	.00
	175	3.37	2.12	4.69	.00	2.67	.00	.00	.17	.00	.00
	176	3.43	2.10	4.64	.00	2.58	.00	.00	.16	.00	.00
	177	3.47	2.09	4.58	.00	2.50	.00	.00	.05	.00	.00
	178	3.49	2.09	4.53	.00	2.41	.00	.00	.05	.00	.00
	179	3.48	2.10	4.47	.00	2.33	.00	.00	.06	.00	.00
	180	3.45	2.11	4.42	.00	.00	.00	.00	.08	.00	.00
	181	3.40	2.14	4.37	.00	.00	.00	.00	.10	.00	.00
	182	3.32	2.16	4.32	.00	.00	.00	.00	.14	.00	.00
	183	3.21	2.83	4.27	.00	.00	.00	.00	.18	.00	.00
	184	3.08	2.91	4.22	.00	.00	.00	.00	.23	.00	.00
	185	2.93	2.98	4.18	.00	.00	.00	.00	.29	.00	.00
	186	2.76	3.04	4.13	.00	.00	.00	.00	.34	.00	.00
	187	2.58	3.09	4.09	.00	.00	.00	.00	.40	.00	.00
	188	2.39	3.14	4.05	.00	.00	.00	.00	.00	.00	.00
	189	2.20	3.18	3.02	.00	.00	.00	.00	.00	.00	.00
	190	2.01	3.22	2.38	.00	.00	.00	.00	.00	.00	.00
