loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	243	.78	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	.83	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	.87	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	.91	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	.94	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	.97	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	1.93	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	1.76	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	1.60	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	1.48	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	1.42	.00	.00	.00	.00	.00	.00	.00	.00	.00
	254	1.37	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	1.31	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	1.24	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	1.17	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	1.10	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	1.02	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	.95	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	.87	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	.79	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	.71	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	.63	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	.56	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	.76	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	.79	.00	.00	.00	.00	.00	.00	.00	.00	.00
