Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Cofactor
202	2	52.2		4.94	4	21.256	21.8518	22.4477	2.11875	3.8	-0.595861
203	2	53.2		5.06	4	21.2599	21.8521	22.4442	2.11573	3.9	-0.592165
204	2	53.6	GD.298C	5.08	4	21.2642	21.8518	22.4394	2.11682	3.9	-0.587616
205	2	54.6		5.3	4	21.2329	21.8476	22.4623	2.09641	4.1	-0.614715
206	2	55.6		5.37	4	21.2203	21.8445	22.4687	2.09035	4.2	-0.624233
207	2	56.6		5.28	4	21.2237	21.8422	22.4607	2.09658	4.1	-0.618523
208	2	57.6		5.05	4	21.2436	21.8407	22.4378	2.11518	3.9	-0.597102
209	2	58.2	BH.120L-Col	4.85	4	21.2642	21.8401	22.416	2.13267	3.7	-0.575912
210	2	59.2		5.24	4	21.2322	21.8516	22.471	2.09557	4.1	-0.619402
211	2	60.2		5.4	4	21.2294	21.864	22.4985	2.08371	4.2	-0.634547
212	2	61.2		5.36	4	21.2472	21.8763	22.5055	2.09011	4.2	-0.629154
213	2	62.2		5.11	4	21.2857	21.8885	22.4912	2.11422	3.9	-0.602733
214	2	62.3	DF.140C	5.08	4	21.2909	21.8897	22.4884	2.11766	3.8	-0.59879
215	2	63.3		5.63	4	21.2456	21.9043	22.563	2.06534	4.5	-0.658688
216	2	64.3		6.11	5	21.2124	21.9178	22.6232	2.0222	5	-0.705403
217	2	65.3		6.49	5	21.1924	21.9295	22.6666	1.99164	5.3	-0.737124
218	2	66.3		6.73	5	21.1844	21.9393	22.6942	1.97389	5.5	-0.754872
219	2	67.3		6.84	5	21.1876	21.9473	22.707	1.96855	5.6	-0.759733
220	2	68.3		6.79	5	21.202	21.9536	22.7052	1.97597	5.5	-0.751631
221	2	69.3		6.59	5	21.2291	21.9579	22.6868	1.9977	5.3	-0.728863
222	2	70.3		6.24	4	21.2714	21.9597	22.6481	2.03603	4.8	-0.688348
223	2	70.8	EC.235L-Col/247C	6.01	4	21.2987	21.9594	22.6201	2.06158	4.5	-0.660706
224	3	0	DF.77C	0.59	4	21.9957	21.7805	21.5653	2.40495	0.5	0.215165
225	3	1		0.43	4	21.9706	21.7812	21.5919	2.41532	0.3	0.189364
226	3	2		0.26	4	21.9336	21.7856	21.6376	2.42732	0.2	0.148008
227	3	2.8	GB.120C-Col/GAPC	0.15	4	21.8995	21.7912	21.683	2.43565	0.1	0.108226
228	3	3.8		0.1	4	21.8862	21.7926	21.699	2.43845	0.1	0.0936079
229	3	4.8		0.06	4	21.8699	21.7954	21.721	2.44113	0	0.0744478
230	3	5.8		0.03	4	21.8514	21.7997	21.748	2.44328	0	0.0516897
231	3	6.8		0.01	4	21.8323	21.8051	21.7778	2.44457	0	0.0272187
232	3	7.8		0	4	21.8144	21.811	21.8077	2.44489	0	0.00334366
233	3	7.8	EG.75L	0	4	21.8144	21.811	21.8077	2.44489	0	0.00334366
234	3	8.8		0.02	4	21.7799	21.8233	21.8667	2.44285	0	-0.0433877
235	3	9.8		0.09	4	21.7426	21.8359	21.9292	2.43682	0.1	-0.0932913
236	3	10.8		0.21	4	21.7071	21.8473	21.9874	2.42732	0.2	-0.140182
237	3	11.8		0.36	4	21.6772	21.8561	22.035	2.41618	0.3	-0.178917
238	3	12.8		0.52	4	21.6545	21.8619	22.0693	2.40538	0.5	-0.207427
239	3	13.1	FD.111L-Col/136C	0.57	4	21.6491	21.8631	22.0771	2.40242	0.5	-0.214
240	3	14.1		0.74	4	21.6174	21.8689	22.1204	2.38944	0.7	-0.251541
241	3	15.1		0.91	4	21.5897	21.8725	22.1554	2.37705	0.8	-0.282838
242	3	16.1		1.07	4	21.5688	21.8737	22.1787	2.36698	0.9	-0.304941
243	3	17.1		1.21	4	21.5556	21.8725	22.1894	2.36035	1	-0.316889
244	3	18.1		1.3	4	21.5503	21.8693	22.1883	2.35754	1	-0.318999
245	3	18.1	BF.270L-Col/271C	1.3	4	21.5503	21.8693	22.1883	2.35754	1	-0.318999
246	3	19.1		1.36	4	21.5431	21.8797	22.2164	2.35029	1.1	-0.336647
247	3	20.1		1.38	4	21.5433	21.8883	22.2333	2.34708	1.2	-0.344973
248	3	21.1		1.36	4	21.5512	21.8942	22.2372	2.34848	1.1	-0.342976
249	3	22.1		1.3	4	21.5664	21.8971	22.2277	2.35433	1.1	-0.330657
250	3	23.1		1.2	4	21.5877	21.8968	22.2059	2.36377	1	-0.309111
251	3	23.1	GH.390L	1.2	4	21.5877	21.8968	22.2059	2.36377	1	-0.309111
252	3	24.1		1.1	4	21.5861	21.8941	22.202	2.36657	0.9	-0.30795
253	3	25.1		0.95	4	21.5967	21.8873	22.178	2.37596	0.8	-0.29065
254	3	26.1		0.76	4	21.6189	21.8768	22.1348	2.39038	0.6	-0.257917
255	3	27.1		0.56	4	21.65	21.8639	22.0779	2.40657	0.5	-0.213976
